"keyWord","keyLexeme","strWord","strVocalised","keySeyame","keyListingType","keyEnclitic","keyIsLexeme","keySuffixGender","keySuffixPerson","keySuffixNumber","keySuffixContraction","keyPrefix","keyGender","keyPerson","keyNumber","keyState","keyTense","keyForm"
2148,316,"ON;TON","ONa;T'uON",0,0,0,0,0,0,0,0,3,2,1,2,0,2,5
2149,316,"OTA","OT,oA",0,0,0,0,0,0,0,0,3,2,2,1,0,3,1
2150,316,"OTATA","OT,iAT,eA",0,0,0,0,0,0,0,0,3,3,1,1,0,2,1
2151,316,"OT;","OT,o;",0,0,0,0,0,0,0,0,3,3,2,1,0,3,1
2152,316,"LDAT;N","LD,oAT,e;N",0,0,0,0,0,0,0,0,12,2,1,2,0,5,1
2153,316,"LMATA","LMeAT,oA",0,0,0,0,0,0,0,0,4,0,0,0,0,4,1
2154,316,"LM;T;O","LMa;T'o;uO",0,0,0,0,0,0,0,0,4,0,0,0,0,4,5
2155,316,"LM;T;OTH","LMa;T'o;uOT,eH",0,0,0,0,1,1,0,1,4,0,0,0,0,4,5
2156,316,"M;TA","Ma;T'eA",0,0,0,0,0,0,0,0,0,2,1,1,0,5,5
2157,316,"M;T;A","Ma;T';oA",0,0,0,0,0,0,0,0,0,3,1,1,0,5,5
2158,316,"M;T;N","Ma;T'e;N",0,0,0,0,0,0,0,0,0,2,1,2,0,5,5
2159,316,"NATA","NiAT,eA",0,0,0,0,0,0,0,0,0,2,1,1,0,2,1
2160,316,"NATON","NiAT,uON",0,0,0,0,0,0,0,0,0,2,1,2,0,2,1
2161,316,"NAT;N","NiAT,;oN",1,0,0,0,0,0,0,0,0,3,1,2,0,2,1
2162,316,"N;TA","Na;T'eA",0,0,0,0,0,0,0,0,0,2,1,1,0,2,5
2163,316,"N;T;OH;","Na;T'e;OH_;",0,0,0,0,1,1,0,1,0,2,1,1,0,2,5
2164,316,"TA","T'oA",0,0,0,0,0,0,0,0,0,2,2,1,0,3,1
2165,316,"TA;;N","T'oA;e;N",0,0,0,0,0,0,0,0,0,3,2,2,0,3,1
2166,316,"TATA","T'iAT,eA",0,0,0,0,0,0,0,0,0,3,1,1,0,2,1
2167,316,"TATA","T'iAT,eA",0,0,0,0,0,0,0,0,0,2,2,1,0,2,1
2168,316,"TO","T'aO",0,0,0,0,0,0,0,0,0,2,2,2,0,3,1
2169,316,"T;TA","T'a;T'eA",0,0,0,0,0,0,0,0,0,3,1,1,0,2,5
2170,316,"T;TON","T'a;T'uON",0,0,0,0,0,0,0,0,0,2,2,2,0,2,5
2171,316,"AT;N","AoT,;oN",1,0,0,0,0,0,0,0,0,3,1,2,0,5,1
2172,316,"NATA","NiAT,eA",0,0,0,0,0,0,0,0,0,1,3,2,0,2,1
2173,316,"NAT;N","NiAT,;oN",0,0,0,0,0,0,0,0,0,3,1,2,0,2,1
2174,316,"N;TON","Na;T'uON",0,0,0,0,0,0,0,0,0,2,1,2,0,2,5
2175,316,"TATON","T'iAT,uON",0,0,0,0,0,0,0,0,0,2,2,2,0,2,1
2176,316,"A;T;","Aa;T'i;",1,0,0,0,0,0,0,0,0,3,1,2,0,1,5
2177,316,"T;","T'o;",0,0,0,0,0,0,0,0,0,3,2,1,0,3,1
2178,316,"MATA","MeAT,oA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2179,316,"M;T;O","Ma;T'o;uO",0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2180,316,"A;T;T","Aa;T';aT,",0,0,0,0,0,0,0,0,0,3,1,1,0,1,5
2181,317,"MAT;H","MeAT,;eH",0,0,0,0,1,1,0,1,0,2,0,1,3,0,0
2182,317,"MAT;A","MeAT,;oA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
2183,318,"BMAT;TH","B'MeAT,i;T,eH",0,0,0,0,1,1,0,1,1,3,0,1,3,0,0
2184,318,"DMAT;TH","D'MeAT,i;T,eH",0,0,0,0,1,1,0,1,2,3,0,1,3,0,0
2185,318,"DMAT;TC","D'MeAT,i;T,oC,",0,0,0,0,1,2,0,1,2,3,0,1,3,0,0
2186,318,"OMAT;TH","OMeAT,i;T,eH",0,0,0,0,1,1,0,1,3,3,0,1,3,0,0
2187,318,"LMAT;TA","LMeAT,i;T,oA",0,0,0,0,0,0,0,0,4,3,0,1,3,0,0
2188,318,"LMAT;TH","LMeAT,i;T,eH",0,0,0,0,1,1,0,1,4,3,0,1,3,0,0
2189,318,"MAT;TH","MeAT,i;T,eH",0,0,0,0,1,1,0,1,0,3,0,1,3,0,0
2190,318,"MAT;TA","MeAT,i;T,oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
2191,319,"BATONA","B'aAT'uONoA",0,0,0,0,0,0,0,0,1,2,0,1,3,0,0
2192,319,"DATONA","D'aAT'uONoA",0,0,0,0,0,0,0,0,2,2,0,1,3,0,0
2193,319,"ATONA","AaT'uONoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
2194,320,"ATML;","AeT,MoL;",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,321,"ATNA","AaT,oNoA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
2196,322,"ATNOS","AaT,iNeOS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,322,"BATNOS","B'aAT,iNeOS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2198,322,"LATNOS","LaAT,iNoOS",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2199,323,"ATN;A","AaT,iNo;eA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
2200,324,"ATR","AaT,aR",0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
2201,324,"ATRA","AaT,RoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
2202,324,"ATROTA","AaT,RaOoT,oA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
2203,324,"ATRN","AaT,RaN",0,0,0,0,0,3,1,1,0,2,0,1,3,0,0
2204,324,"BATRA","B'aAT,RoA",0,0,0,0,0,0,0,0,1,2,0,1,3,0,0
2205,324,"BATROTA","B'aAT,RaOoT,oA",1,0,0,0,0,0,0,0,1,2,0,2,3,0,0
2206,324,"DATR","D'aAT,aR",0,0,0,0,0,0,0,0,2,2,0,1,1,0,0
2207,324,"DATRA","D'aAT,RoA",0,0,0,0,0,0,0,0,2,2,0,1,3,0,0
2208,324,"DATRHON","D'aAT,RHuON",0,0,0,0,1,1,1,1,2,2,0,1,3,0,0
2209,324,"DBATRA","D'B,aAT,RoA",0,0,0,0,0,0,0,0,6,2,0,1,3,0,0
2210,324,"OATR","OaAT,aR",0,0,0,0,0,0,0,0,3,2,0,1,1,0,0
2211,324,"OATRA","OaAT,RoA",0,0,0,0,0,0,0,0,3,2,0,1,3,0,0
2212,324,"OBATRA","OB,aAT,RoA",0,0,0,0,0,0,0,0,9,2,0,1,3,0,0
2213,324,"ODATROTA","OD,aAT,RaOoT,oA",1,0,0,0,0,0,0,0,10,2,0,2,3,0,0
2214,324,"LATR","LaAT,aR",0,0,0,0,0,0,0,0,4,2,0,1,1,0,0
2215,324,"LATRA","LaAT,RoA",0,0,0,0,0,0,0,0,4,2,0,1,3,0,0
2216,324,"LATRH","LaAT,ReH",0,0,0,0,1,1,0,1,4,2,0,1,3,0,0
2217,324,"LATRHON","LaAT,RHuON",0,0,0,0,1,1,1,1,4,2,0,1,3,0,0
2218,324,"LATROTA","LaAT,RaOoT,oA",1,0,0,0,0,0,0,0,4,2,0,2,3,0,0
2219,325,"BTR","B'oT,aR",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2220,325,"BTRH","B'oT,ReH",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2221,325,"BTRH","B'oT,RoH",0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
2222,325,"BTRHON","B'oT,aRHuON",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2223,325,"BTR;","B'oT,aR;",0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
2224,325,"BTRC","B'oT,RoC,",0,0,0,0,1,2,0,1,0,0,0,0,0,0,0
2225,326,"BTRCN","B'oT,aRC'eN",0,12,0,1,0,0,0,0,0,0,0,0,0,0,0
2226,325,"BTRN","B'oT,RaN",0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
2227,325,"DBTR","D'B,oT,aR",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2228,325,"DBTRH","D'B,oT,ReH",0,0,0,0,1,1,0,1,2,0,0,0,0,0,0
2229,325,"DBTRHON","D'B,oT,aRHuON",0,0,0,0,1,1,1,1,2,0,0,0,0,0,0
2230,325,"DBTR;","D'B,oT,aR;",0,0,0,0,0,3,0,1,2,0,0,0,0,0,0
2231,325,"OBTR","OB,oT,aR",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2232,325,"OBTRH","OB,oT,ReH",0,0,0,0,1,1,0,1,3,0,0,0,0,0,0
2233,326,"OBTRCN","OB,oT,aRC'eN",0,12,0,0,0,0,0,0,3,0,0,0,0,0,0
2234,325,"OBTRN","OB,oT,RN",0,0,0,0,0,3,1,1,3,0,0,0,0,0,0
2235,3469,"LBTRA","LB,oT,RoA",0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
2236,3469,"LBTRH","LB,oT,ReH",0,0,0,0,1,1,0,1,4,0,0,0,0,0,0
2237,341,"MWTBHR;N","MeWT'aB,HRi;N",0,0,0,0,0,0,0,0,0,2,3,2,0,7,8
2238,341,"OMWTBHR","OMeWT'aB,HaR",0,0,0,0,0,0,0,0,3,2,2,1,0,7,8
2239,327,"BH","B'eH",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2240,327,"BH","B'oH",0,0,0,0,2,1,0,1,1,0,0,0,0,0,0
2241,327,"BHON","B'HuON",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2242,327,"BH;N","B'He;N",0,0,0,0,2,1,1,1,1,0,0,0,0,0,0
2243,327,"B;","B'i;",0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
2244,327,"BC","B'oC,",0,0,0,0,1,2,0,1,1,0,0,0,0,0,0
2245,327,"BCON","B'C,uON",0,0,0,0,1,2,1,1,1,0,0,0,0,0,0
2246,327,"BC;","B'eC,;",0,0,0,0,2,2,0,1,1,0,0,0,0,0,0
2247,327,"BC;N","B'C,e;N",0,0,0,0,2,2,1,1,1,0,0,0,0,0,0
2248,327,"BN","B'aN",0,0,0,0,0,3,1,1,1,0,0,0,0,0,0
2249,327,"DBH","D'B,eH",0,0,0,0,1,1,0,1,2,0,0,0,0,0,0
2250,327,"DBH","D'B,oH",0,0,0,0,2,1,0,1,2,0,0,0,0,0,0
2251,327,"DBHON","D'aB,HuON",0,0,0,0,1,1,1,1,2,0,0,0,0,0,0
2252,327,"DBH;N","D'aB,He;N",0,0,0,0,2,1,1,1,2,0,0,0,0,0,0
2253,327,"DB;","D'B,i;",0,0,0,0,0,3,0,1,2,0,0,0,0,0,0
2254,327,"DBC","D'B,oC,",0,0,0,0,1,2,0,1,2,0,0,0,0,0,0
2255,327,"DBCON","D'aB,C,uON",0,0,0,0,1,2,1,1,2,0,0,0,0,0,0
2256,327,"DBN","D'B,aN",0,0,0,0,0,3,1,1,2,0,0,0,0,0,0
2257,327,"OBH","OB,eH",0,0,0,0,1,1,0,1,3,0,0,0,0,0,0
2258,327,"OBH","OB,oH",0,0,0,0,2,1,0,1,3,0,0,0,0,0,0
2259,327,"OBHON","OaB,HuON",0,0,0,0,1,1,1,1,3,0,0,0,0,0,0
2260,327,"OBH;N","OaB,He;N",0,0,0,0,2,1,1,1,3,0,0,0,0,0,0
2261,327,"OB;","OB,i;",0,0,0,0,0,3,0,1,3,0,0,0,0,0,0
2262,327,"OBCON","OaB,C,uON",0,0,0,0,1,2,1,1,3,0,0,0,0,0,0
2263,327,"ODBH","OaD,B,oH",0,0,0,0,2,1,0,1,10,0,0,0,0,0,0
2264,327,"B","B'",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2265,328,"BARA","B'iAReA",1,0,0,0,0,0,0,0,0,3,0,2,3,0,0
2266,328,"BBRA","B'B,iRoA",0,0,0,0,0,0,0,0,1,3,0,1,3,0,0
2267,328,"BRA","B'iRoA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
2268,328,"DBARA","D'B,iAReA",1,0,0,0,0,0,0,0,2,3,0,2,3,0,0
2269,328,"DBAROH;","D'B,iARaOH_;",1,0,0,0,1,1,0,1,2,3,0,2,3,0,0
2270,328,"OBRA","OB,iRoA",0,0,0,0,0,0,0,0,3,3,0,1,3,0,0
